0 16380.5
50 9.44682
100 2.22527
150 1.68929
200 0.338423
250 0.0729412
300 0.0468819
350 0.00459564
400 0.00561089
450 0.00199252
500 0.000506637
550 0.00049015
600 0.00012239
650 7.80676e-05
700 4.01101e-05
750 1.45023e-05
800 9.52116e-06
850 3.98868e-06
900 2.04256e-06
950 1.09341e-06
1000 4.99698e-07
1050 2.7132e-07
1100 1.336e-07
1150 6.71957e-08
1200 3.50527e-08
1250 1.73965e-08
1300 8.98689e-09
1350 4.57182e-09
1400 2.31838e-09
1450 1.19189e-09
1500 6.04925e-10
1550 3.09436e-10
1600 1.58104e-10
1650 8.05682e-11
