0 0
50 5.83451e-10
100 5.61266e-10
150 5.44076e-10
200 5.29527e-10
250 5.16683e-10
300 5.05056e-10
350 4.94354e-10
400 4.84386e-10
450 4.75019e-10
500 4.66156e-10
550 4.57724e-10
600 4.49664e-10
650 4.41933e-10
700 4.34492e-10
750 4.27311e-10
800 4.20365e-10
850 4.13632e-10
900 4.07094e-10
950 4.00735e-10
1000 3.94541e-10
1050 3.88501e-10
1100 3.82603e-10
1150 3.76839e-10
1200 3.71201e-10
1250 3.65681e-10
1300 3.60272e-10
1350 3.5497e-10
1400 3.49769e-10
1450 3.44664e-10
1500 3.39652e-10
1550 3.34728e-10
1600 3.29889e-10
1650 3.25132e-10
1700 3.20454e-10
1750 3.15853e-10
1800 3.11326e-10
1850 3.06871e-10
1900 3.02487e-10
1950 2.9817e-10
2000 2.9392e-10
2050 2.89735e-10
2100 2.85613e-10
2150 2.81553e-10
2200 2.77554e-10
2250 2.73614e-10
2300 2.69733e-10
2350 2.65908e-10
2400 2.62139e-10
2450 2.58426e-10
2500 2.54766e-10
2550 2.51159e-10
2600 2.47605e-10
2650 2.44101e-10
2700 2.40648e-10
2750 2.37245e-10
2800 2.3389e-10
2850 2.30584e-10
2900 2.27324e-10
2950 2.24111e-10
3000 2.20944e-10
3050 2.17822e-10
3100 2.14744e-10
3150 2.1171e-10
3200 2.08719e-10
3250 2.05771e-10
3300 2.02864e-10
3350 1.99999e-10
3400 1.97174e-10
3450 1.94389e-10
3500 1.91644e-10
3550 1.88938e-10
3600 1.86269e-10
3650 1.83639e-10
3700 1.81046e-10
3750 1.78489e-10
3800 1.75969e-10
3850 1.73484e-10
3900 1.71034e-10
3950 1.68619e-10
4000 1.66239e-10
4050 1.63891e-10
4100 1.61577e-10
4150 1.59296e-10
4200 1.57047e-10
4250 1.54829e-10
4300 1.52643e-10
4350 1.50488e-10
4400 1.48363e-10
4450 1.46269e-10
4500 1.44203e-10
4550 1.42167e-10
4600 1.4016e-10
4650 1.38181e-10
4700 1.3623e-10
4750 1.34307e-10
4800 1.32411e-10
4850 1.30541e-10
4900 1.28698e-10
4950 1.26881e-10
5000 1.2509e-10
5050 1.23324e-10
5100 1.21582e-10
5150 1.19866e-10
5200 1.18173e-10
5250 1.16505e-10
5300 1.1486e-10
5350 1.13239e-10
5400 1.1164e-10
5450 1.10064e-10
5500 1.0851e-10
5550 1.06978e-10
5600 1.05467e-10
5650 1.03978e-10
5700 1.0251e-10
5750 1.01063e-10
5800 9.9636e-11
5850 9.82293e-11
5900 9.68425e-11
5950 9.54752e-11
6000 9.41272e-11
6050 9.27983e-11
6100 9.14881e-11
6150 9.01964e-11
6200 8.8923e-11
6250 8.76675e-11
6300 8.64298e-11
6350 8.52095e-11
6400 8.40065e-11
6450 8.28205e-11
6500 8.16512e-11
6550 8.04984e-11
6600 7.93618e-11
6650 7.82414e-11
6700 7.71367e-11
6750 7.60477e-11
6800 7.4974e-11
6850 7.39155e-11
6900 7.28719e-11
6950 7.1843e-11
7000 7.08287e-11
7050 6.98287e-11
7100 6.88429e-11
7150 6.78709e-11
7200 6.69127e-11
7250 6.5968e-11
7300 6.50366e-11
7350 6.41184e-11
7400 6.32131e-11
7450 6.23206e-11
7500 6.14408e-11
7550 6.05733e-11
7600 5.97181e-11
7650 5.8875e-11
7700 5.80437e-11
7750 5.72243e-11
7800 5.64163e-11
7850 5.56198e-11
7900 5.48346e-11
7950 5.40604e-11
8000 5.32971e-11
8050 5.25446e-11
8100 5.18028e-11
8150 5.10714e-11
8200 5.03504e-11
8250 4.96395e-11
8300 4.89387e-11
8350 4.82477e-11
8400 4.75665e-11
8450 4.6895e-11
8500 4.62329e-11
8550 4.55801e-11
8600 4.49366e-11
8650 4.43022e-11
8700 4.36767e-11
8750 4.306e-11
8800 4.24521e-11
8850 4.18527e-11
8900 4.12618e-11
8950 4.06793e-11
9000 4.0105e-11
9050 3.95387e-11
9100 3.89805e-11
9150 3.84302e-11
9200 3.78876e-11
9250 3.73527e-11
9300 3.68253e-11
9350 3.63054e-11
9400 3.57928e-11
9450 3.52875e-11
9500 3.47893e-11
9550 3.42981e-11
9600 3.38138e-11
9650 3.33364e-11
9700 3.28658e-11
9750 3.24018e-11
9800 3.19443e-11
9850 3.14933e-11
9900 3.10487e-11
9950 3.06103e-11
10000 3.01781e-11
10050 2.97521e-11
10100 2.9332e-11
10150 2.89179e-11
10200 2.85096e-11
10250 2.81071e-11
10300 2.77103e-11
10350 2.7319e-11
10400 2.69333e-11
10450 2.65531e-11
10500 2.61782e-11
10550 2.58086e-11
10600 2.54442e-11
10650 2.5085e-11
10700 2.47308e-11
10750 2.43816e-11
10800 2.40374e-11
10850 2.3698e-11
10900 2.33635e-11
10950 2.30336e-11
11000 2.27084e-11
11050 2.23878e-11
11100 2.20717e-11
11150 2.17601e-11
11200 2.14529e-11
11250 2.115e-11
11300 2.08514e-11
11350 2.0557e-11
11400 2.02668e-11
11450 1.99806e-11
11500 1.96985e-11
11550 1.94204e-11
11600 1.91462e-11
11650 1.88759e-11
11700 1.86094e-11
11750 1.83467e-11
11800 1.80876e-11
11850 1.78323e-11
11900 1.75805e-11
11950 1.73323e-11
12000 1.70876e-11
12050 1.68463e-11
12100 1.66085e-11
12150 1.6374e-11
12200 1.61428e-11
12250 1.59149e-11
12300 1.56902e-11
12350 1.54687e-11
12400 1.52503e-11
12450 1.5035e-11
12500 1.48227e-11
12550 1.46134e-11
12600 1.44071e-11
12650 1.42037e-11
12700 1.40032e-11
12750 1.38055e-11
12800 1.36106e-11
12850 1.34184e-11
12900 1.3229e-11
12950 1.30422e-11
13000 1.2858e-11
13050 1.26765e-11
13100 1.24975e-11
13150 1.23211e-11
13200 1.21471e-11
13250 1.19756e-11
13300 1.18066e-11
13350 1.16399e-11
13400 1.14755e-11
13450 1.13135e-11
13500 1.11538e-11
13550 1.09963e-11
13600 1.08411e-11
13650 1.0688e-11
13700 1.05371e-11
13750 1.03883e-11
13800 1.02417e-11
13850 1.00971e-11
13900 9.95451e-12
13950 9.81397e-12
14000 9.67541e-12
14050 9.53881e-12
14100 9.40413e-12
14150 9.27136e-12
14200 9.14046e-12
14250 9.01141e-12
14300 8.88419e-12
14350 8.75875e-12
14400 8.63509e-12
14450 8.51318e-12
14500 8.39299e-12
14550 8.27449e-12
14600 8.15767e-12
14650 8.04249e-12
14700 7.92894e-12
14750 7.817e-12
14800 7.70663e-12
14850 7.59783e-12
14900 7.49056e-12
14950 7.3848e-12
15000 7.28054e-12
15050 7.17775e-12
15100 7.07641e-12
15150 6.9765e-12
15200 6.878e-12
15250 6.7809e-12
15300 6.68516e-12
15350 6.59078e-12
15400 6.49772e-12
15450 6.40599e-12
15500 6.31554e-12
15550 6.22638e-12
15600 6.13847e-12
15650 6.0518e-12
15700 5.96636e-12
15750 5.88213e-12
15800 5.79908e-12
15850 5.7172e-12
15900 5.63649e-12
15950 5.55691e-12
16000 5.47845e-12
16050 5.4011e-12
16100 5.32485e-12
16150 5.24967e-12
16200 5.17555e-12
16250 5.10248e-12
16300 5.03044e-12
16350 4.95942e-12
16400 4.8894e-12
16450 4.82037e-12
16500 4.75231e-12
16550 4.68522e-12
16600 4.61907e-12
16650 4.55385e-12
16700 4.48956e-12
16750 4.42617e-12
16800 4.36368e-12
16850 4.30208e-12
16900 4.24134e-12
16950 4.18145e-12
17000 4.12242e-12
17050 4.06422e-12
17100 4.00684e-12
17150 3.95027e-12
17200 3.89449e-12
17250 3.83951e-12
17300 3.7853e-12
17350 3.73186e-12
17400 3.67917e-12
17450 3.62723e-12
17500 3.57601e-12
17550 3.52553e-12
17600 3.47575e-12
17650 3.42668e-12
17700 3.3783e-12
17750 3.3306e-12
17800 3.28358e-12
17850 3.23722e-12
17900 3.19152e-12
17950 3.14646e-12
18000 3.10203e-12
18050 3.05824e-12
18100 3.01506e-12
18150 2.97249e-12
18200 2.93052e-12
18250 2.88915e-12
18300 2.84836e-12
18350 2.80814e-12
18400 2.7685e-12
18450 2.72941e-12
18500 2.69088e-12
18550 2.65288e-12
18600 2.61543e-12
18650 2.5785e-12
18700 2.5421e-12
18750 2.50621e-12
18800 2.47082e-12
18850 2.43594e-12
18900 2.40155e-12
18950 2.36764e-12
19000 2.33421e-12
19050 2.30126e-12
19100 2.26877e-12
19150 2.23674e-12
19200 2.20516e-12
19250 2.17402e-12
19300 2.14333e-12
19350 2.11307e-12
19400 2.08324e-12
19450 2.05382e-12
19500 2.02483e-12
19550 1.99624e-12
19600 1.96806e-12
19650 1.94027e-12
19700 1.91288e-12
19750 1.88587e-12
19800 1.85924e-12
19850 1.83299e-12
19900 1.80711e-12
19950 1.7816e-12
20000 1.75645e-12
20050 1.73165e-12
20100 1.7072e-12
20150 1.6831e-12
20200 1.65933e-12
20250 1.63591e-12
20300 1.61281e-12
20350 1.59004e-12
20400 1.56759e-12
20450 1.54546e-12
20500 1.52364e-12
20550 1.50213e-12
